gene	sample20181126-B3-A00289_capture5-wdd-20181122_I4	sample20181126-B3-A00289_capture4-wdd-20181122_I5	sample20181126-B3-A00289_capture5-wdd-20181122_I8	sample20181126-B3-A00289_capture4-wdd-20181122_I7	sample20181126-B3-A00289_capture6-wdd-20181122_I6	sample20181126-B3-A00289_capture6-wdd-20181122_I11	sample20181126-B3-A00289_capture4-wdd-20181122_I6	sample20181126-B3-A00289_capture5-wdd-20181122_I2	sample20181126-B3-A00289_capture6-wdd-20181122_I1	sample20181126-B3-A00289_capture4-wdd-20181122_I10	sample20181126-B3-A00289_capture6-wdd-20181122_I5	sample20181126-B3-A00289_capture6-wdd-20181122_I3	sample20181126-B3-A00289_capture4-wdd-20181122_I9	sample20181126-B3-A00289_capture4-wdd-20181122_I8	sample20181126-B3-A00289_capture5-wdd-20181122_I1	sample20181126-B3-A00289_capture6-wdd-20181122_I9	sample20181126-B3-A00289_capture5-wdd-20181122_I3	sample20181126-B3-A00289_capture5-wdd-20181122_I11	sample20181126-B3-A00289_capture5-wdd-20181122_I6	sample20181126-B3-A00289_capture6-wdd-20181122_I2	sample20181126-B3-A00289_capture5-wdd-20181122_I7	sample20181126-B3-A00289_capture6-wdd-20181122_I10	sample20181126-B3-A00289_capture5-wdd-20181122_I5	sample20181126-B3-A00289_capture6-wdd-20181122_I7	sample20181126-B3-A00289_capture5-wdd-20181122_I10	sample20181126-B3-A00289_capture6-wdd-20181122_I8	sample20181126-B3-A00289_capture5-wdd-20181122_I9	sample20181126-B3-A00289_capture6-wdd-20181122_I4	Median_GCS	cut_off	sample20190412-B2-A00168_capture20190411-2_I1-GCS	sample20190412-B2-A00168_capture20190411-2_I1-CopyRatio	Exon_counts	Filter	CopyNumber
CDK6	-2.10241922293	-1.04189512342	1.2039828907	0.263580489238	1.54603912332	-2.00020505266	-0.349590058877	-1.13021379092	-2.06750436898	0.582376956418	-0.689894860427	0.079032544376	0.967609186229	0.85323907587	2.95047787179	-0.223400493358	0.584277749045	-1.95745489191	2.03584024697	0.167677637589	1.36189712417	1.07904165283	-0.569172144014	-0.290903357811	-0.379673850124	-1.35549474482	-0.223902487324	0.706651899048	-0.0721839744912	2.10241922293	7.28021117369	0.15532692493	9	PASS	2.22734791211
CDKN2A	5.48606941362	0.0172806720909	-0.216797082743	-0.0173201801665	0.115766596607	-0.294102820729	0.707338071775	-1.25435460386	0.201481285089	0.25596066757	-1.24961155943	0.22908513674	0.123195519664	0.813868671281	0.484778295621	-0.492287816884	-0.00440261789045	-1.28833813418	0.26301435323	-0.678664811345	-0.0175738362608	1.33963233744	-0.555267832382	-1.00548935013	-0.983350400621	-1.57703830654	-0.310070581769	-0.092801085802	-0.0174470082136	1.57703830654	-17.0287015757	-1.05320678388	8	PASS	0.963791655977
CDKN2B	5.97236304629	-0.423307906653	-0.235754553371	-0.172269094645	1.06739012173	-1.69046456133	-0.428403208191	-0.287690478983	-0.330483220755	-0.728753721461	-0.671358553765	0.146870942446	0.406930677793	-0.20599159801	1.6898386441	0.296184121539	-0.2857000867	-1.85443797565	-0.0949067246456	-0.949918869993	0.449189504828	1.43923278922	-0.556381574288	-0.905180329006	-1.00174413486	-0.94004207445	-0.255900948045	0.550689766866	-0.270800517372	1.85443797565	-14.0090345103	-1.20777048392	2	PASS	0.865874305143
CHEK2	-10.5661715139	1.98696870759	-0.486909931189	0.804758868971	-2.02112873154	0.815235602968	0.855187417864	0.230607800792	2.02037564803	0.869602415096	1.59995764467	-0.617463513306	-0.224371012612	1.20785515818	0.243360302837	0.280639358286	-0.0062126371931	0.789722686802	-0.431706617609	2.23679779567	-0.355132717513	-2.36909636806	0.0153378270068	-0.402257494157	-0.119615418678	2.61435247649	-0.268155481294	1.29746172582	0.236984051814	2.61435247649	2.23749515764	0.0520836236804	14	.	2.07352238721
CTNNB1	2.54761753634	1.05822721327	0.0819284285129	0.773958982608	1.78700736089	-0.829560663701	0.0276414914623	0.019734059635	0.0639117533867	1.94309332847	-3.01165448523	0.38270679683	-0.277733723495	0.107599818086	2.07916370609	-0.730536260017	-0.223163126324	-3.42005980328	-0.831608789779	0.030401583605	-0.360844468608	2.57090786171	0.656013920735	-0.930161348518	-0.778474102217	-1.67295276155	-0.84481748895	-0.218346819964	0.0236877755487	3.01165448523	-9.13755146374	-0.129071665251	13	PASS	1.82883932994
DAXX	0.972862377559	0.215532636101	0.52522984349	-0.613658993542	1.12017516185	-0.645869798724	1.16096627928	0.40671237966	1.18631217585	-1.57845678085	-2.41994530585	1.96130758835	1.76754125513	-0.325580503365	3.30130722381	1.22332025188	-0.356732357533	-0.51407086234	-3.55079103964	-0.981138607697	0.18373099379	0.765909234342	-1.67561285691	0.651491887892	0.208235541019	0.713866085352	-1.32969799922	-2.37294580967	0.21188408856	3.30130722381	-3.8513432589	-0.276971737783	8	PASS	1.6506431526
EGFR	-1.69277599342	-1.08491275278	0.0884793428338	0.159329982791	2.30970700608	3.13877286736	-0.756289491396	-1.10317817074	-1.14009612964	1.25629853487	-1.60073085635	-0.0231600996194	0.465587898307	-1.27735124588	-2.24037305579	0.321520157823	0.237218483806	0.986129149961	1.87703133334	-1.97019447118	0.0410994691786	1.91042149316	-0.626019850876	-1.26071459641	2.15410123456	-2.1886564851	1.63106408303	0.387692162074	0.0647894060062	2.30970700608	10.172247714	0.186472377507	33	PASS	2.27595554337
FAT1	11.4890838554	-0.447130253028	-0.539566932809	1.29898500875	0.44005258449	1.53790825583	0.380182813661	-0.391076513927	-1.06317367322	0.499892216444	-3.27379522312	-3.04218451929	0.128074606394	0.464420684755	-2.23516064879	-0.0666019606785	-0.750262570429	-0.091618925495	2.05459744758	-1.99167785541	-0.406612596469	-1.20478705552	-0.799105228161	0.21756143298	0.411265503675	-2.13000293402	-0.549924984716	0.0606574650883	-0.241347719711	3.27379522312	-10.5531853581	-0.0550294161489	27	PASS	1.92514963254
FGFR1	16.8107958377	-0.285865910219	-0.871065515269	-2.18617476542	-2.54371697907	1.85349508662	-0.0441313564924	-0.0262163888859	-1.18199658376	-2.68191423614	1.59051493888	-0.788854654521	0.508530372338	-1.59215359216	-4.07206769683	-0.185012388281	-1.4434174202	1.84797933029	-0.968339780079	-0.810209225595	0.319740505133	-1.72243192037	-1.31343462473	-0.061484887914	0.27766501195	0.156531863028	-0.0448717098279	-0.541893310173	-0.413879610196	4.07206769683	24.4676049703	0.408773245858	51	PASS	2.65511296926
FGFR3	4.44367739309	0.183800049222	0.840881840367	-0.682750733414	-2.1120809974	5.03710241503	1.47188312225	-0.132650766375	-0.999182257682	0.900442248328	0.841717226026	-1.59597148588	-0.673367977051	0.804240125474	-3.84734941099	-0.296167225478	-0.939133291144	3.58921550405	-1.25825418908	-0.302827947386	0.0446343856689	-1.27139544397	-0.408532667485	-0.441873223996	0.987730057589	-1.78880754068	0.414667433295	-2.80964664238	-0.299497586432	4.44367739309	-0.524773663418	0.0605737582763	16	.	2.08576086162
GNAQ	-1.97235925145	0.165324877493	-0.264630585624	-0.732576586193	1.88915057895	-1.57520525239	-0.207617316134	0.783932782115	0.61561861622	0.404789799867	-0.377886059266	1.15831999968	-0.0938398763151	-0.55697171237	3.4933862977	0.147013671357	0.454449488604	-1.17467809798	-0.126160257024	-1.21207947646	1.64198128405	3.45019948239	-0.365881991856	-1.74141694621	-0.868316541021	-1.97079397607	-1.27290875057	0.309155798518	-0.166888786579	3.45019948239	-9.97864089962	-0.111542557654	7	PASS	1.85119573068
GNAS	-4.52752180993	0.949435890587	0.0541936245798	-0.91809264211	0.775871532741	-4.05821743842	1.43214939701	-0.530355090664	-0.341765572115	0.232420951334	1.97448438397	0.357683689899	1.59473621674	0.440201916316	1.21413339119	-1.33009493964	0.386313238906	-1.25510446936	-0.0785228162824	0.0722272361308	0.404827925701	-0.00749864220145	-0.0615290667375	0.739078601738	0.334919818512	0.446604436807	1.12149906532	0.577921169971	0.346301754206	4.05821743842	10.2165035309	0.321058289623	21	PASS	2.49849319661
HIST1H3B	4.89929156654	-0.0689428814626	0.0121034849915	-0.148948182151	0.420965532658	-1.14890025608	-0.421727919425	-0.461761134532	-0.22553626458	-0.421727919425	-0.481317574702	-0.0280255518103	-0.0605374312745	-0.0859837202621	0.304947721287	-0.230624826403	-0.0324131479777	-0.739942075507	-0.171501340337	-0.0480835298022	0.145950897765	0.395900896138	-0.421727919425	-0.349335706997	-0.271458877707	-0.409858536302	0.309273250114	-0.260078553329	-0.160224761244	1.14890025608	-0.800087640139	-0.0981764782083	1	.	1.86842612387
HIST1H3C	4.94821543642	-0.453841271706	0.0117369252845	-0.32125671663	0.20868471791	-0.685624727635	-0.208905801898	-0.451021010125	-0.325161567868	-0.302587709616	0.0277216402751	0.117629842441	-0.00633628003662	-0.0685231028592	0.216810917577	-0.119007499674	-0.518969330894	-1.02685390414	-0.323506700926	-0.492388111817	0.0682213518352	0.505755555086	-0.425916313658	-0.178936983781	-0.0786745526513	-0.122431826124	0.029388564328	-0.0242215391205	-0.120719662899	1.02685390414	-0.372947438348	-0.021108079982	1	.	1.97095101389
HRAS	-2.45645299283	0.386592554383	-0.207002156389	-0.0980319780055	-0.295579125388	1.8164918744	1.34723296205	0.252760618328	-0.252326211813	0.674129822441	1.73191237187	-0.162829277255	0.786023869375	-0.410663668583	-1.21052338074	0.185255257302	-1.10881922181	1.33699875142	-0.55545801559	0.0689726957948	1.56382304207	-1.53272168575	0.275651634293	-0.669823863102	0.026864669663	-1.13115743579	1.04685072667	-1.40817183701	-0.0355836541713	1.8164918744	0.562383574133	0.0185780302753	5	.	2.0259211578
IDH1	1.59309509398	-2.40422364463	-0.135353258017	-3.43117328757	1.3787784751	2.31319697911	-3.31253609579	-0.0180429940551	0.875525146594	-2.43652022225	1.32984318033	0.157867927186	-1.95642846231	-3.21896147331	0.197028646378	1.12755622841	0.530174218712	0.564045176751	1.04655196599	0.280761053364	-0.278184214363	1.36378872965	0.0867776715013	0.380221430001	0.520075068879	1.55012530347	1.37814858537	0.517862771511	0.449042100756	3.31253609579	2.57162357939	0.0710246128703	8	.	2.10092493021
IDH2	-7.11878176729	-1.2374197785	-0.14896940223	-2.41314558915	1.94124164022	-0.323983383855	-0.775000286311	0.532584330025	0.666876974613	-1.35602520092	1.14115618498	1.20718207183	-0.678136427173	-0.283115004831	2.29700756772	1.94218237742	-0.309081555146	-0.607840292707	0.265610344124	1.22533792435	0.843822506129	1.41872254359	-0.858090285724	1.60152189353	0.113841449933	0.577792969642	-0.57382645325	0.908534648989	0.189725897028	2.41314558915	4.70985714242	0.109221688827	11	PASS	2.1572923339
KDR	-6.38892586907	0.908122219338	-2.12467674147	1.49680223578	1.68386731911	2.24259708615	0.866438026587	-0.12107908471	-0.940592971731	1.60685867094	-1.22823599317	-0.25482722484	-0.623582690238	0.447634225513	0.37426182293	0.446225341157	-0.119547924816	0.395310789879	-1.72170453753	-0.852832513922	0.352389202593	1.94929301571	1.02484807098	0.159543659057	1.94857831523	-1.53380304055	0.0652337884245	-0.0581951973185	0.255966430825	2.24259708615	-17.7965816131	-0.217828259258	30	PASS	1.71971767826
KIT	-6.07688713372	-0.471584419664	0.299344699727	1.21193235889	2.02050144232	-0.256993456284	0.193364855472	-0.271899260662	-1.04319529902	4.1214523921	-1.3323750896	-0.136726787441	-0.0484576139195	0.413230951984	2.19454111761	-0.658601800644	0.924072571362	-0.49123113742	0.39773413904	-0.432925738814	0.582823147986	0.926749668588	0.171813698548	-0.684683318352	0.128879382829	-1.01002031689	-0.479959503301	-0.190899550712	-0.0925922006803	4.1214523921	-11.0413965887	-0.144553383425	21	PASS	1.80931878109
KLF4	6.56065291154	0.510856666007	-1.12863577032	-0.524030773788	-0.281710306301	-0.757711384632	0.274343210607	-0.734723004065	0.864285783029	-0.0888706179707	1.51306031074	-0.675276867315	0.593780995031	0.615071947351	0.300692745591	0.0326283213981	-1.42445877878	-0.776311859903	-1.23196861112	-0.401161883993	0.205679217804	-0.883786583313	-0.783424400875	-0.189816167583	-0.855529628489	0.0724382764612	-0.379455092274	-0.42661865484	-0.330582699287	1.51306031074	0.742358417397	-0.0425369198355	4	.	1.94189215332
KRAS	6.73152044784	-0.256440240083	-0.739740667108	-0.621959530735	1.37888866556	-0.65166953661	0.522883691061	-0.290762630182	-0.979351148362	0.132953178044	-0.819531059753	0.217943084114	-0.112030963667	0.718247661102	0.982378736673	0.805733217946	-0.0664554092266	-1.01288406035	-0.584903350127	-0.812786386703	-0.428353654632	0.234204212147	-0.23458329232	-1.67146093735	-1.05249421484	-0.849665432915	-0.436919277403	-0.10276110212	-0.273601435132	1.67146093735	-1.95815026157	-0.111153130917	5	PASS	1.85169549147
MEN1	0.524658076255	0.526064139342	-0.922198657371	-0.0251555230951	0.727960519956	0.709081849917	0.519628409186	0.211238649088	0.445752899256	0.590846250084	-1.50707864326	-0.125758661811	-0.0123576137801	0.230226095124	2.97096889867	1.28227058039	-1.2353974416	-1.02412930623	-0.518360505051	-0.221018368286	-1.36126594488	1.57337156145	-0.572685681901	-0.818996367078	0.220235044811	-1.05810943642	-1.88388100111	0.754090178346	0.0994405176537	1.88388100111	-2.90835511771	-0.00659265521631	9	PASS	1.99088148946
MET	-0.507593401548	0.738090871763	-0.0945956332302	1.69507040581	2.25106362598	0.00329946806035	-0.960855735996	-1.84166330943	0.115801453666	0.549208870308	-2.4218351318	1.45654216549	-1.41308830021	-1.67050829191	0.625746174526	1.53957209777	1.00024205611	-1.37419616294	1.20539146995	-0.913789975899	0.278920953422	2.32019661849	0.795520016512	-1.94271933728	1.07168011848	-2.74237155472	1.13968201532	-0.902811546683	0.197361203544	2.4218351318	10.2948526189	0.119281490729	22	PASS	2.17238753561
MLH1	-13.3532695449	0.691024898745	-1.14240083952	0.540448120451	0.347601448468	-0.0323082598761	0.0964730699024	0.350062358026	0.338506030381	0.568693009095	1.99488936697	0.762142509786	1.9185415406	2.01860935448	1.9108793737	0.806162697108	-0.831201878927	-0.684715920382	0.329503914669	0.735160846718	1.41970719829	-0.03809057521	0.173045800399	0.601266262828	0.0342295968217	0.0966511885945	0.359200445057	-0.0108120122466	0.348831903247	2.01860935448	-3.23815960858	-0.0500946367211	21	PASS	1.93174593661
MSH2	4.32224038692	3.14591200448	-1.5978205521	1.17100704279	-2.41126408155	-0.834794867267	1.76994354643	0.751740474205	0.0723143160874	0.625344611979	1.0012467934	-2.02134952124	-0.350733852134	0.518770934748	0.497921474795	1.57310138279	-2.38767777846	1.00636620194	-2.07350798717	0.701650941646	-0.918677538616	-2.75638490715	0.382243775801	-0.642201091465	-0.961351615559	-0.386052704878	-0.322833133946	0.124845743523	0.0985800298052	3.14591200448	-1.27803941382	0.0258736789279	17	.	2.03619210459
MSH6	2.69523509367	1.23108016124	-0.0935129635778	1.18145935874	-1.36724843801	-0.403513003952	1.32650822834	0.695185235428	0.735277076672	-0.605738860509	-0.0152830201548	0.140304096528	0.237014573437	0.489799080653	0.447778188541	0.0544342599706	-1.08803035642	-0.257872147249	-2.28082338448	-0.0988591383409	-0.099273156138	-0.582875141036	-1.33218905269	-0.517846076139	0.561072094758	-0.541156802871	-0.167001681017	-0.343924225386	-0.0961860509593	2.28082338448	-2.24037674566	-0.0332069919153	11	.	1.95449109041
MYC	3.21142988638	-0.121795305327	0.0937252097758	-0.366762868059	-0.649305956829	-0.80564436715	0.0487982004082	0.194645199452	-0.284645893938	-0.263994433613	0.350332165729	-0.0165603567889	0.617474316508	0.376138489992	-0.359064404692	-0.165463382445	-0.27948787739	-0.154554475913	-0.24928060854	-0.0743594770059	0.223074360873	-0.586455578125	-0.56873571931	0.164960700925	0.0150135077285	-0.170699002973	-0.0457761641835	-0.133006165496	-0.127400735411	0.80564436715	0.148807447498	0.0269910450144	3	.	2.03776974451
MYCN	3.38344671599	0.378565304235	-0.142125470665	0.666861567091	0.333631485731	-2.55683268028	1.55630127426	-0.492006299191	-2.22278992274	0.761899721735	0.752884551479	-0.684077410875	0.452489904901	0.678484556905	0.118806791795	-0.886667819321	-0.449220105558	0.121253174213	-0.271862172659	-0.217219781911	-0.216706851187	1.79020881299	-0.915994884045	-0.511931218692	0.0306303716438	-0.848952084793	0.482166843564	-1.0912443746	-0.0557475495105	2.55683268028	-2.13894614578	-0.0930628707409	4	.	1.87506047848
MYD88	2.10702928483	-0.204263845106	-0.560079094675	1.42722225731	1.87639885544	-1.33697706157	1.04157224199	-0.00913468105161	-2.03546339813	0.780626941642	-1.36665040083	0.475474562652	0.655816272503	0.253756824475	3.08160522975	-0.887454924803	-1.01130089674	-2.21069350829	-0.133261049714	-1.33977884857	1.04331022532	2.05623940776	-0.76728321043	-0.750936479355	-0.0278774262187	-0.98820224799	-0.139123387654	-1.03057164254	-0.136192218684	2.21069350829	-2.96041349062	-0.0563178490608	5	PASS	1.92343109965
NF1	-5.61920806146	2.36788016101	0.704533564925	1.91217920506	-0.395597484794	-4.06725812164	1.6364467243	0.93956785083	1.11416294949	1.51457921373	0.0880754390869	-0.030823525477	-0.661051667025	3.75648666621	6.01529224858	-0.418241623062	0.0291851139999	-3.18397638552	-2.82279507021	1.53598145034	-0.39613476169	-1.95529168623	0.646262528638	-0.848657344121	-1.41141872196	1.92350365675	-2.44620291385	0.072520594097	0.0508528540484	5.61920806146	-7.95490923989	-0.0668688556961	61	PASS	1.90941559067
NF2	-8.97666318704	1.13848954409	-0.244215410822	-0.274983888388	-0.83324113429	0.2825630178	0.487494819619	0.761460379493	1.74102389958	1.33454857913	1.75619963288	0.00179732131603	0.0186582074202	1.88076655204	-1.07916851976	-0.396566692532	0.836442736083	1.21442541134	-2.57029117619	1.10552432983	1.43858558705	-4.21103563038	0.131643665614	2.76802904403	-0.721387172369	1.01988806532	0.344426794947	1.04558522419	0.415960807283	4.21103563038	-4.01950726688	-0.0161591444247	17	.	1.97772365702
NM	-4.85459420385	0.750692312917	-0.112948332142	0.66832754784	-0.212515073003	0.313736080184	0.57837465631	0.457294878227	0.341329068674	0.329464447534	0.372867191861	0.476247311515	-0.0295240620757	1.09482391454	-0.226212535579	-0.180924441891	-0.239689563293	0.156608271209	-0.201506007833	0.264401215435	-0.325857043077	0.260568617877	0.367901118722	0.318267425504	0.103031434205	0.154761946694	-0.224797692522	-0.400128483982	0.208588444543	1.09482391454	3.84936138003	0.645613541321	1	PASS	3.12880889206
NOTCH1	1.86335296484	0.473915730192	2.27520941509	-0.120368880152	-2.24177262854	5.83659289239	-0.314029912875	0.352558909646	-0.757431078343	4.12528117128	0.779039810142	-2.67106303097	0.245262546921	1.94478486889	-3.05578268187	-2.87436257823	1.96066711589	4.7250705004	-1.31621270087	0.0679872934693	-2.54043094155	-5.02270299569	-0.692193677967	-0.571726640627	-0.382840013589	0.703079472229	0.341351556552	-3.13323648664	-0.0261907933412	5.02270299569	4.46926511493	0.0976349006378	35	.	2.14003575462
NTRK2	27.9498520416	-2.59570771661	0.470323859573	-1.52415754001	0.0702002184857	-0.576849358141	-2.08419235969	-1.24516698404	-2.11985313033	-1.48389796596	-0.983341148171	-0.786570870223	-1.8186804168	-2.17117295342	-1.90979551021	-1.44592712286	-0.958994733228	-1.25290221684	-0.399210809265	-1.17156835623	-0.828090480884	-0.510590596461	-0.42062267508	1.53059087944	0.169633455773	-1.33831564176	-1.06364985571	-1.50134201298	-1.11760910597	2.59570771661	0.689550136993	0.0567698714759	80	.	2.08026867681
NTRK3	40.401391153	-4.17800135013	0.124094198623	-1.7419004944	-1.48469998279	3.13531900237	-3.73464705886	-1.56626174289	-1.20651031307	-2.50429325914	-3.54246431767	-1.23288391644	-5.14969864776	-4.19321666986	-3.38378557189	-0.769105881773	-0.869461009165	1.80085453404	-1.35600327392	-1.06539173986	-1.75977214445	-0.359658983357	-0.0182160247345	-1.66414383749	-0.0893714902925	-2.09990303254	-0.823849383341	-0.668418762204	-1.29444359518	5.14969864776	-8.5745074838	-0.0579406864602	190	PASS	1.92126871543
PDGFRA	-1.1436774441	0.763953358674	-1.3469233497	-0.34993733603	1.33281543573	1.28782314718	2.46011966116	1.36973258187	-0.131763658498	1.17137693278	-1.65547684998	0.184139003838	0.0268357601161	-1.82832772943	-3.21499798019	1.24347336254	-0.417406398188	0.165214725278	-1.15349674429	-1.04865474693	0.707341446321	0.0479872968588	-0.681472625085	0.204443541043	1.19858892996	-1.3683546303	0.798823762444	1.37782054693	0.106601011068	2.46011966116	-6.899059968	-0.0680243192325	23	PASS	1.90788693994
